-3.758797,3.758797
14.521413,-14.521413
38.758082,48.950546
25.459220,-2.756267
66.422235,87.305276
37.661378,16.123073
89.057189,119.056240
80.424887,80.186311
64.721287,91.306615
126.586955,140.487327
38.810694,62.165042
173.501811,192.331958
10.339037,22.201684
199.284759,226.839752
-24.574472,-36.580110
203.583123,231.076116
-49.520873,-79.500389
172.736579,173.845025
-33.224927,-56.310914
152.906336,133.748121
11.520821,-17.495785
106.783180,99.165004
11.310675,-17.442874
98.431112,106.988766
